	11-05-01
92	
86	
79	
80	
81	
	11-05-02
84	
80	
80	
80	
80	
	11-05-03
80	
80	
80	
80	
80	
	11-05-04
81	
80	
80	
80	
81	
	11-05-05
80	
80	
80	
80	
80	
	11-05-06
80	
80	
80	
80	
80	
	11-05-07
80	
80	
77	
79	
79
	11-05-08
79	
76	
76	
79	
81
	11-05-09
75	
75	
75	
78	
73	
	11-05-10
74	
74	
73	
74	
74	
	11-05-11
73	
73	
73	
73	
74	
	11-05-12
74	
74	
74	
74	
74	
	11-05-13
74	
71	
75	
75	
75	
	11-05-14
75	
67	
